ZIP Census Tabulation Area,FIPS state,vtd,fedRep,stateSen,stateRep,sduni,sdelm,sdsec,State Postal Code,county,Voting District Name,Elementary School District Name,Secondary School District Name,Unified School District Name
15024,42,2920,12,38,33,10070,99999,99999,PA,Allegheny PA,INDIANA TWP DIST 02,4299999,4299999,Fox Chapel Area School District
15024,42,2930,12,38,33,10070,99999,99999,PA,Allegheny PA,INDIANA TWP DIST 03,4299999,4299999,Fox Chapel Area School District
15024,42,2950,12,38,33,10070,99999,99999,PA,Allegheny PA,INDIANA TWP DIST 05*,4299999,4299999,Fox Chapel Area School District
15024,42,F585,14,45,33,2190,99999,99999,PA,Allegheny PA,SPRINGDALE TWP Voting District*,4299999,4299999,Allegheny Valley School District
15024,42,G291,12,40,33,7540,99999,99999,PA,Allegheny PA,WEST DEER TWP DIST 03*,4299999,4299999,Deer Lakes School District
15024,42,G271,12,40,33,7540,99999,99999,PA,Allegheny PA,WEST DEER TWP DIST 01*,4299999,4299999,Deer Lakes School District
15024,42,G320,12,40,33,7540,99999,99999,PA,Allegheny PA,WEST DEER TWP DIST 06*,4299999,4299999,Deer Lakes School District
15024,42,G323,12,40,33,7540,99999,99999,PA,Allegheny PA,WEST DEER TWP DIST 07*,4299999,4299999,Deer Lakes School District
15025,42,1150,14,45,39,6030,99999,99999,PA,Allegheny PA,CLAIRTON WD 01 DIST 01,4299999,4299999,Clairton City School District
15025,42,1160,14,45,39,6030,99999,99999,PA,Allegheny PA,CLAIRTON WD 01 DIST 02,4299999,4299999,Clairton City School District
15025,42,1170,14,45,39,6030,99999,99999,PA,Allegheny PA,CLAIRTON WD 01 DIST 03,4299999,4299999,Clairton City School District
15025,42,1180,14,45,39,6030,99999,99999,PA,Allegheny PA,CLAIRTON WD 02 DIST 01,4299999,4299999,Clairton City School District
15025,42,1190,14,45,39,6030,99999,99999,PA,Allegheny PA,CLAIRTON WD 02 DIST 02,4299999,4299999,Clairton City School District
15025,42,1200,14,45,39,6030,99999,99999,PA,Allegheny PA,CLAIRTON WD 02 DIST 03,4299999,4299999,Clairton City School District
15025,42,1210,14,45,39,6030,99999,99999,PA,Allegheny PA,CLAIRTON WD 03 DIST 01*,4299999,4299999,Clairton City School District
15025,42,1220,14,45,39,6030,99999,99999,PA,Allegheny PA,CLAIRTON WD 03 DIST 02*,4299999,4299999,Clairton City School District
15025,42,1230,14,45,39,6030,99999,99999,PA,Allegheny PA,CLAIRTON WD 03 DIST 03,4299999,4299999,Clairton City School District
15025,42,1240,14,45,39,6030,99999,99999,PA,Allegheny PA,CLAIRTON WD 04 DIST 01,4299999,4299999,Clairton City School District
15025,42,1250,14,45,39,6030,99999,99999,PA,Allegheny PA,CLAIRTON WD 04 DIST 02,4299999,4299999,Clairton City School District
15025,42,1260,14,45,39,6030,99999,99999,PA,Allegheny PA,CLAIRTON WD 04 DIST 03,4299999,4299999,Clairton City School District
15025,42,3000,18,37,39,25590,99999,99999,PA,Allegheny PA,JEFFERSON HILLS DIST 01,4299999,4299999,West Jefferson Hills School District
15025,42,3010,18,37,39,25590,99999,99999,PA,Allegheny PA,JEFFERSON HILLS DIST 02,4299999,4299999,West Jefferson Hills School District
15025,42,3021,18,37,39,25590,99999,99999,PA,Allegheny PA,JEFFERSON HILLS DIST 03,4299999,4299999,West Jefferson Hills School District
15025,42,3031,18,37,39,25590,99999,99999,PA,Allegheny PA,JEFFERSON HILLS DIST 04,4299999,4299999,West Jefferson Hills School District
15025,42,3051,18,37,39,25590,99999,99999,PA,Allegheny PA,JEFFERSON HILLS DIST 06,4299999,4299999,West Jefferson Hills School District
15025,42,3060,18,37,39,25590,99999,99999,PA,Allegheny PA,JEFFERSON HILLS DIST 07,4299999,4299999,West Jefferson Hills School District
15025,42,3070,18,37,39,25590,99999,99999,PA,Allegheny PA,JEFFERSON HILLS DIST 08*,4299999,4299999,West Jefferson Hills School District
15025,42,3080,18,37,39,25590,99999,99999,PA,Allegheny PA,JEFFERSON HILLS DIST 05,4299999,4299999,West Jefferson Hills School District
15025,42,E020,18,37,38,25590,99999,99999,PA,Allegheny PA,PLEASANT HILLS DIST 05*,4299999,4299999,West Jefferson Hills School District
15025,42,G490,14,43,38,25680,99999,99999,PA,Allegheny PA,WEST MIFFLIN DIST 12,4299999,4299999,West Mifflin Area School District
15025,42,G530,14,43,38,25680,99999,99999,PA,Allegheny PA,WEST MIFFLIN DIST 16,4299999,4299999,West Mifflin Area School District
15025,42,1760,18,46,39,20400,99999,99999,PA,Washington PA,UNION TWP VTD 04,4299999,4299999,Ringgold School District
15026,42,2180,18,37,44,25200,99999,99999,PA,Allegheny PA,FINDLAY TWP DIST 01,4299999,4299999,West Allegheny School District
15026,42,2180,18,37,44,25200,99999,99999,PA,Allegheny PA,FINDLAY TWP DIST 01,4299999,4299999,West Allegheny School District
15026,42,850,12,46,46,22230,99999,99999,PA,Beaver PA,HANOVER TWP VTD EAST,4299999,4299999,South Side Area School District
15026,42,1040,12,46,15,12030,99999,99999,PA,Beaver PA,INDEPENDENCE TWP Voting District*,4299999,4299999,Hopewell Area School District
15026,42,960,18,46,46,4500,99999,99999,PA,Washington PA,HANOVER TWP VTD 01,4299999,4299999,Burgettstown Area School District
15027,42,610,12,47,16,10380,99999,99999,PA,Beaver PA,CONWAY VTD 01,4299999,4299999,Freedom Area School District
15027,42,620,12,47,16,10380,99999,99999,PA,Beaver PA,CONWAY VTD 02,4299999,4299999,Freedom Area School District
15027,42,720,12,47,16,2440,99999,99999,PA,Beaver PA,ECONOMY VTD 04*,4299999,4299999,Ambridge Area School District
15028,42,F530,18,45,35,14940,99999,99999,PA,Allegheny PA,SOUTH VERSAILLES TWP Voting District*,4299999,4299999,McKeesport Area School District
15030,42,1811,14,45,33,7540,99999,99999,PA,Allegheny PA,EAST DEER TWP WD 01,4299999,4299999,Deer Lakes School District
15030,42,1831,14,45,33,7540,99999,99999,PA,Allegheny PA,EAST DEER TWP WD 02,4299999,4299999,Deer Lakes School District
15030,42,2381,12,38,33,7540,99999,99999,PA,Allegheny PA,FRAZER TWP DIST 01*,4299999,4299999,Deer Lakes School District
15031,42,F411,18,37,45,20580,99999,99999,PA,Allegheny PA,SOUTH FAYETTE TWP DIST 03*,4299999,4299999,South Fayette Township School District
15031,42,F431,18,37,46,20580,99999,99999,PA,Allegheny PA,SOUTH FAYETTE TWP DIST 05*,4299999,4299999,South Fayette Township School District
15031,42,PR1318,18,37,45,20580,99999,99999,PA,Allegheny PA,42003PR1318,4299999,4299999,South Fayette Township School District
15033,42,300,9,46,39,20400,99999,99999,PA,Washington PA,CARROLL TWP VTD 01*,4299999,4299999,Ringgold School District
15033,42,320,9,46,49,20400,99999,99999,PA,Washington PA,CARROLL TWP VTD 03,4299999,4299999,Ringgold School District
15033,42,700,9,46,49,20400,99999,99999,PA,Washington PA,DONORA VTD 01,4299999,4299999,Ringgold School District
15033,42,715,9,46,49,20400,99999,99999,PA,Washington PA,DONORA VTD 02,4299999,4299999,Ringgold School District
15033,42,735,9,46,49,20400,99999,99999,PA,Washington PA,DONORA VTD 04,4299999,4299999,Ringgold School District
15033,42,745,9,46,49,20400,99999,99999,PA,Washington PA,DONORA VTD 05,4299999,4299999,Ringgold School District
15033,42,750,9,46,49,20400,99999,99999,PA,Washington PA,42125750,4299999,4299999,Ringgold School District
15033,42,765,9,46,49,20400,99999,99999,PA,Washington PA,DONORA VTD 07,4299999,4299999,Ringgold School District
15033,42,770,9,46,49,20400,99999,99999,PA,Washington PA,42125770,4299999,4299999,Ringgold School District
15033,42,PR191,9,46,49,20400,99999,99999,PA,Washington PA,42125PR191,4299999,4299999,Ringgold School District
15033,42,PR193,9,46,49,20400,99999,99999,PA,Washington PA,42125PR193,4299999,4299999,Ringgold School District
15034,42,1641,14,45,38,14940,99999,99999,PA,Allegheny PA,DRAVOSBURG DIST 01,4299999,4299999,McKeesport Area School District
15034,42,1660,14,45,38,14940,99999,99999,PA,Allegheny PA,DRAVOSBURG DIST 03,4299999,4299999,McKeesport Area School District
15034,42,1670,14,45,38,14940,99999,99999,PA,Allegheny PA,DRAVOSBURG DIST 02,4299999,4299999,McKeesport Area School District
15035,42,1850,14,45,34,8060,99999,99999,PA,Allegheny PA,EAST MCKEESPORT DIST 01,4299999,4299999,East Allegheny School District
15035,42,1860,14,45,34,8060,99999,99999,PA,Allegheny PA,EAST MCKEESPORT DIST 02,4299999,4299999,East Allegheny School District
15035,42,1870,14,45,34,8060,99999,99999,PA,Allegheny PA,EAST MCKEESPORT DIST 03*,4299999,4299999,East Allegheny School District
15035,42,5101,14,45,34,8060,99999,99999,PA,Allegheny PA,NORTH VERSAILLES TWP WD 01 DIST 02,4299999,4299999,East Allegheny School District
15037,42,2071,18,46,39,9090,99999,99999,PA,Allegheny PA,ELIZABETH Voting District*,4299999,4299999,Elizabeth Forward School District
15037,42,1980,18,45,39,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 01 DIST 01,4299999,4299999,Elizabeth Forward School District
15037,42,1981,18,45,39,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 01 DIST 02*,4299999,4299999,Elizabeth Forward School District
15037,42,2001,18,45,39,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 03 DIST 02,4299999,4299999,Elizabeth Forward School District
15037,42,2010,18,45,39,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 04 DIST 01,4299999,4299999,Elizabeth Forward School District
15037,42,2040,18,45,39,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 07,4299999,4299999,Elizabeth Forward School District
15037,42,2050,18,45,39,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 08 DIST 01*,4299999,4299999,Elizabeth Forward School District
15037,42,2051,18,45,39,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 08 DIST 02,4299999,4299999,Elizabeth Forward School District
15037,42,2060,18,45,39,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 09*,4299999,4299999,Elizabeth Forward School District
15037,42,2280,18,46,39,9090,99999,99999,PA,Allegheny PA,FORWARD TWP DIST 01*,4299999,4299999,Elizabeth Forward School District
15037,42,2291,18,46,39,9090,99999,99999,PA,Allegheny PA,FORWARD TWP DIST 02*,4299999,4299999,Elizabeth Forward School District
15037,42,2305,18,46,39,9090,99999,99999,PA,Allegheny PA,FORWARD TWP DIST 04*,4299999,4299999,Elizabeth Forward School District
15037,42,3210,14,45,35,21910,99999,99999,PA,Allegheny PA,LINCOLN Voting District*,4299999,4299999,South Allegheny School District
15038,42,1760,18,46,39,20400,99999,99999,PA,Washington PA,UNION TWP VTD 04,4299999,4299999,Ringgold School District
15038,42,1760,18,46,39,20400,99999,99999,PA,Washington PA,UNION TWP VTD 04,4299999,4299999,Ringgold School District
15042,42,695,12,47,16,2440,99999,99999,PA,Beaver PA,ECONOMY VTD 01*,4299999,4299999,Ambridge Area School District
15042,42,710,12,47,16,2440,99999,99999,PA,Beaver PA,ECONOMY VTD 03,4299999,4299999,Ambridge Area School District
15042,42,720,12,47,16,2440,99999,99999,PA,Beaver PA,ECONOMY VTD 04*,4299999,4299999,Ambridge Area School District
15042,42,808,12,47,14,10380,99999,99999,PA,Beaver PA,FREEDOM Voting District*,4299999,4299999,Freedom Area School District
15042,42,1260,12,47,10,10380,99999,99999,PA,Beaver PA,NEW SEWICKLEY TWP VTD FEAZEL,4299999,4299999,Freedom Area School District
15042,42,1270,12,47,10,10380,99999,99999,PA,Beaver PA,NEW SEWICKLEY TWP VTD FREEDOM,4299999,4299999,Freedom Area School District
15042,42,1270,12,47,14,10380,99999,99999,PA,Beaver PA,NEW SEWICKLEY TWP VTD FREEDOM,4299999,4299999,Freedom Area School District
15042,42,1430,12,47,14,20460,99999,99999,PA,Beaver PA,ROCHESTER TWP VTD 01*,4299999,4299999,Rochester Area School District
15043,42,820,12,47,15,22230,99999,99999,PA,Beaver PA,GEORGETOWN Voting District*,4299999,4299999,South Side Area School District
15043,42,840,12,46,15,22230,99999,99999,PA,Beaver PA,GREENE TWP Voting District*,4299999,4299999,South Side Area School District
15043,42,860,12,46,46,22230,99999,99999,PA,Beaver PA,HANOVER TWP VTD WEST,4299999,4299999,South Side Area School District
15044,42,2620,12,40,30,11400,99999,99999,PA,Allegheny PA,HAMPTON TWP DIST 09,4299999,4299999,Hampton Township School District
15044,42,2550,12,40,30,11400,99999,99999,PA,Allegheny PA,HAMPTON TWP DIST 02*,4299999,4299999,Hampton Township School District
15044,42,2560,12,40,30,11400,99999,99999,PA,Allegheny PA,HAMPTON TWP DIST 03*,4299999,4299999,Hampton Township School District
15044,42,2620,12,40,30,11400,99999,99999,PA,Allegheny PA,HAMPTON TWP DIST 09,4299999,4299999,Hampton Township School District
15044,42,2630,12,40,30,11400,99999,99999,PA,Allegheny PA,HAMPTON TWP DIST 10,4299999,4299999,Hampton Township School District
15044,42,2640,12,40,30,11400,99999,99999,PA,Allegheny PA,HAMPTON TWP DIST 11*,4299999,4299999,Hampton Township School District
15044,42,3420,12,40,28,17010,99999,99999,PA,Allegheny PA,MC CANDLESS TWP WD 07 DIST 01,4299999,4299999,North Allegheny School District
15044,42,1191,12,40,28,2850,99999,99999,PA,Allegheny PA,420031191,4299999,4299999,Pine-Richland School District
15044,42,5800,12,40,28,2850,99999,99999,PA,Allegheny PA,PINE TWP DIST 02,4299999,4299999,Pine-Richland School District
15044,42,5810,12,40,28,2850,99999,99999,PA,Allegheny PA,PINE TWP DIST 03*,4299999,4299999,Pine-Richland School District
15044,42,PN1190,12,40,28,2850,99999,99999,PA,Allegheny PA,42003PN1190,4299999,4299999,Pine-Richland School District
15044,42,E320,12,40,28,2850,99999,99999,PA,Allegheny PA,RICHLAND TWP DIST 03,4299999,4299999,Pine-Richland School District
15044,42,E330,12,40,28,2850,99999,99999,PA,Allegheny PA,RICHLAND TWP DIST 04*,4299999,4299999,Pine-Richland School District
15044,42,E300,12,40,28,2850,99999,99999,PA,Allegheny PA,RICHLAND TWP DIST 01,4299999,4299999,Pine-Richland School District
15044,42,E310,12,40,28,2850,99999,99999,PA,Allegheny PA,RICHLAND TWP DIST 02,4299999,4299999,Pine-Richland School District
15044,42,E320,12,40,28,2850,99999,99999,PA,Allegheny PA,RICHLAND TWP DIST 03,4299999,4299999,Pine-Richland School District
15044,42,E332,12,40,28,2850,99999,99999,PA,Allegheny PA,RICHLAND TWP DIST 06*,4299999,4299999,Pine-Richland School District
15044,42,E333,12,40,28,2850,99999,99999,PA,Allegheny PA,RICHLAND TWP DIST 07*,4299999,4299999,Pine-Richland School District
15044,42,E334,12,40,28,2850,99999,99999,PA,Allegheny PA,RICHLAND TWP DIST 08,4299999,4299999,Pine-Richland School District
15044,42,E300,12,40,28,2850,99999,99999,PA,Allegheny PA,RICHLAND TWP DIST 01,4299999,4299999,Pine-Richland School District
15044,42,E310,12,40,28,2850,99999,99999,PA,Allegheny PA,RICHLAND TWP DIST 02,4299999,4299999,Pine-Richland School District
15044,42,E320,12,40,28,2850,99999,99999,PA,Allegheny PA,RICHLAND TWP DIST 03,4299999,4299999,Pine-Richland School District
15044,42,E330,12,40,28,2850,99999,99999,PA,Allegheny PA,RICHLAND TWP DIST 04*,4299999,4299999,Pine-Richland School District
15044,42,E331,12,40,28,2850,99999,99999,PA,Allegheny PA,RICHLAND TWP DIST 05*,4299999,4299999,Pine-Richland School District
15044,42,E332,12,40,28,2850,99999,99999,PA,Allegheny PA,RICHLAND TWP DIST 06*,4299999,4299999,Pine-Richland School District
15044,42,E334,12,40,28,2850,99999,99999,PA,Allegheny PA,RICHLAND TWP DIST 08,4299999,4299999,Pine-Richland School District
15044,42,G271,12,40,33,7540,99999,99999,PA,Allegheny PA,WEST DEER TWP DIST 01*,4299999,4299999,Deer Lakes School District
15044,42,G325,12,40,33,7540,99999,99999,PA,Allegheny PA,WEST DEER TWP DIST 08*,4299999,4299999,Deer Lakes School District
15044,42,G271,12,40,33,7540,99999,99999,PA,Allegheny PA,WEST DEER TWP DIST 01*,4299999,4299999,Deer Lakes School District
15044,42,G281,12,40,33,7540,99999,99999,PA,Allegheny PA,WEST DEER TWP DIST 02*,4299999,4299999,Deer Lakes School District
15044,42,G301,12,40,33,7540,99999,99999,PA,Allegheny PA,WEST DEER TWP DIST 04*,4299999,4299999,Deer Lakes School District
15044,42,G323,12,40,33,7540,99999,99999,PA,Allegheny PA,WEST DEER TWP DIST 07*,4299999,4299999,Deer Lakes School District
15044,42,G325,12,40,33,7540,99999,99999,PA,Allegheny PA,WEST DEER TWP DIST 08*,4299999,4299999,Deer Lakes School District
15044,42,PR85,3,40,12,14790,99999,99999,PA,Butler PA,42019PR85,4299999,4299999,Mars Area School District
15044,42,PR87,3,40,12,14790,99999,99999,PA,Butler PA,42019PR87,4299999,4299999,Mars Area School District
15045,42,2400,14,45,38,21910,99999,99999,PA,Allegheny PA,GLASSPORT DIST 01,4299999,4299999,South Allegheny School District
15045,42,2411,14,45,38,21910,99999,99999,PA,Allegheny PA,GLASSPORT DIST 02*,4299999,4299999,South Allegheny School District
15045,42,2421,14,45,38,21910,99999,99999,PA,Allegheny PA,GLASSPORT DIST 03*,4299999,4299999,South Allegheny School District
15045,42,2430,14,45,38,21910,99999,99999,PA,Allegheny PA,GLASSPORT DIST 04*,4299999,4299999,South Allegheny School District
15045,42,2440,14,45,38,21910,99999,99999,PA,Allegheny PA,GLASSPORT DIST 05,4299999,4299999,South Allegheny School District
15045,42,2470,14,45,38,21910,99999,99999,PA,Allegheny PA,GLASSPORT DIST 06,4299999,4299999,South Allegheny School District
15046,42,1500,18,47,16,15830,99999,99999,PA,Allegheny PA,CRESCENT TWP WD 01,4299999,4299999,Moon Area School District
15046,42,1510,18,47,16,15830,99999,99999,PA,Allegheny PA,CRESCENT TWP WD 02,4299999,4299999,Moon Area School District
15047,42,1990,18,45,35,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 02,4299999,4299999,Elizabeth Forward School District
15047,42,2030,18,45,35,9090,99999,99999,PA,Allegheny PA,ELIZABETH TWP WD 06,4299999,4299999,Elizabeth Forward School District
15049,42,2660,14,45,33,2190,99999,99999,PA,Allegheny PA,HARMAR TWP DIST 02*,4299999,4299999,Allegheny Valley School District
15049,42,F585,14,45,33,2190,99999,99999,PA,Allegheny PA,SPRINGDALE TWP Voting District*,4299999,4299999,Allegheny Valley School District
15050,42,760,12,46,46,22230,99999,99999,PA,Beaver PA,FRANKFORT SPRINGS Voting District*,4299999,4299999,South Side Area School District
15050,42,840,12,46,15,22230,99999,99999,PA,Beaver PA,GREENE TWP Voting District*,4299999,4299999,South Side Area School District
15050,42,850,12,46,46,22230,99999,99999,PA,Beaver PA,HANOVER TWP VTD EAST,4299999,4299999,South Side Area School District
15050,42,860,12,46,46,22230,99999,99999,PA,Beaver PA,HANOVER TWP VTD WEST,4299999,4299999,South Side Area School District
15050,42,930,12,46,15,22230,99999,99999,PA,Beaver PA,HOOKSTOWN Voting District*,4299999,4299999,South Side Area School District
15050,42,1420,12,46,15,12030,99999,99999,PA,Beaver PA,RACCOON TWP VTD 02*,4299999,4299999,Hopewell Area School District
15050,42,1500,12,47,15,22230,99999,99999,PA,Beaver PA,SHIPPINGPORT Voting District*,4299999,4299999,South Side Area School District
15051,42,2920,12,38,33,10070,99999,99999,PA,Allegheny PA,INDIANA TWP DIST 02,4299999,4299999,Fox Chapel Area School District
15051,42,2950,12,38,33,10070,99999,99999,PA,Allegheny PA,INDIANA TWP DIST 05*,4299999,4299999,Fox Chapel Area School District
15052,42,450,12,47,15,3120,99999,99999,PA,Beaver PA,BRIGHTON TWP VTD 03*,4299999,4299999,Beaver Area School District
15052,42,1055,12,47,14,26040,99999,99999,PA,Beaver PA,INDUSTRY Voting District*,4299999,4299999,Western Beaver County School District
15052,42,1340,12,47,14,26040,99999,99999,PA,Beaver PA,OHIOVILLE VTD 01*,4299999,4299999,Western Beaver County School District
